2020-02-21,192.168.83.128,uid53221,beijing,www.dangdang.com,logout
2020-02-21,192.168.83.128,uid53221,beijing,www.taobao.com,register
2020-02-21,192.168.83.128,uid53221,beijing,www.taobao.com,register
2020-02-21,192.168.83.128,uid53221,beijing,www.xiaomi.com,jump
2020-02-21,192.168.83.128,uid53221,beijing,www.xiaomi.com,view
2020-02-21,192.168.83.128,uid53221,beijing,www.xiaomi.com,login
2020-02-21,192.168.83.128,uid53221,beijing,www.dangdang.com,buy
2020-02-21,192.168.83.128,uid53221,beijing,www.dangdang.com,register
2020-02-21,192.168.155.98,uid92559,guangzhou,www.xiaomi.com,login
2020-02-21,192.168.155.98,uid92559,guangzhou,www.baidu.com,login
2020-02-21,192.168.155.98,uid92559,guangzhou,www.baidu.com,login
2020-02-21,192.168.155.98,uid92559,guangzhou,www.dangdang.com,logout
2020-02-21,192.168.155.98,uid92559,guangzhou,www.baidu.com,comment
2020-02-21,192.168.155.98,uid92559,guangzhou,www.qq.com,comment
2020-02-21,192.168.155.98,uid92559,guangzhou,www.dangdang.com,register
2020-02-21,192.168.155.98,uid92559,guangzhou,www.qq.com,view
2020-02-21,192.168.230.106,uid46670,beijing,www.360.com,login
2020-02-21,192.168.230.106,uid46670,beijing,www.360.com,view
2020-02-21,192.168.230.106,uid46670,beijing,www.baidu.com,comment
2020-02-21,192.168.230.106,uid46670,beijing,www.taobao.com,logout
2020-02-21,192.168.230.106,uid46670,beijing,www.taobao.com,jump
2020-02-21,192.168.230.106,uid46670,beijing,www.dangdang.com,buy
2020-02-21,192.168.230.106,uid46670,beijing,www.taobao.com,buy
2020-02-21,192.168.230.106,uid46670,beijing,www.xiaomi.com,jump
2020-02-21,192.168.230.106,uid46670,beijing,www.qq.com,jump
2020-02-21,192.168.227.194,uid43030,chongqing,www.jd.com,register
2020-02-21,192.168.227.194,uid43030,chongqing,www.jd.com,jump
2020-02-21,192.168.227.194,uid43030,chongqing,www.qq.com,login
2020-02-21,192.168.227.194,uid43030,chongqing,www.dangdang.com,comment
2020-02-21,192.168.227.194,uid43030,chongqing,www.360.com,buy
2020-02-21,192.168.227.194,uid43030,chongqing,www.jd.com,logout
2020-02-21,192.168.227.194,uid43030,chongqing,www.baidu.com,register
2020-02-21,192.168.227.194,uid43030,chongqing,www.qq.com,register
2020-02-21,192.168.227.194,uid43030,chongqing,www.360.com,comment
2020-02-21,192.168.49.246,uid83926,chongqing,www.360.com,logout
2020-02-21,192.168.49.246,uid83926,chongqing,www.qq.com,comment
2020-02-21,192.168.49.246,uid83926,chongqing,www.360.com,view
2020-02-21,192.168.49.246,uid83926,chongqing,www.dangdang.com,logout
2020-02-21,192.168.19.155,uid32628,shandong,www.360.com,view
2020-02-21,192.168.19.155,uid32628,shandong,www.taobao.com,view
2020-02-21,192.168.19.155,uid32628,shandong,www.xiaomi.com,comment
2020-02-21,192.168.19.155,uid32628,shandong,www.dangdang.com,view
2020-02-21,192.168.19.155,uid32628,shandong,www.baidu.com,buy
2020-02-21,192.168.19.155,uid32628,shandong,www.dangdang.com,buy
2020-02-21,192.168.19.155,uid32628,shandong,www.dangdang.com,logout
2020-02-21,192.168.19.155,uid32628,shandong,www.dangdang.com,register
2020-02-21,192.168.19.155,uid32628,shandong,www.jd.com,buy
2020-02-21,192.168.13.229,uid21004,guangzhou,www.dangdang.com,buy
2020-02-21,192.168.13.229,uid21004,guangzhou,www.dangdang.com,buy
2020-02-21,192.168.13.229,uid21004,guangzhou,www.360.com,comment
2020-02-21,192.168.13.229,uid21004,guangzhou,www.jd.com,register
2020-02-21,192.168.13.229,uid21004,guangzhou,www.dangdang.com,register
2020-02-21,192.168.13.229,uid21004,guangzhou,www.taobao.com,jump
2020-02-21,192.168.13.229,uid21004,guangzhou,www.baidu.com,buy
2020-02-21,192.168.126.9,uid57701,shandong,www.360.com,buy
2020-02-21,192.168.126.9,uid57701,shandong,www.taobao.com,jump
2020-02-21,192.168.126.9,uid57701,shandong,www.360.com,view
2020-02-21,192.168.126.9,uid57701,shandong,www.dangdang.com,jump
2020-02-21,192.168.126.9,uid57701,shandong,www.dangdang.com,register
2020-02-21,192.168.126.9,uid57701,shandong,www.xiaomi.com,buy
2020-02-21,192.168.126.9,uid57701,shandong,www.qq.com,login
2020-02-21,192.168.107.165,uid22829,shandong,www.baidu.com,register
2020-02-21,192.168.107.165,uid22829,shandong,www.xiaomi.com,jump
2020-02-21,192.168.103.143,uid42331,chongqing,www.qq.com,register
2020-02-21,192.168.103.143,uid42331,chongqing,www.360.com,comment
2020-02-21,192.168.103.143,uid42331,chongqing,www.dangdang.com,buy
2020-02-21,192.168.103.143,uid42331,chongqing,www.baidu.com,jump
2020-02-21,192.168.103.143,uid42331,chongqing,www.dangdang.com,comment
2020-02-21,192.168.103.143,uid42331,chongqing,www.qq.com,jump
2020-02-21,192.168.103.143,uid42331,chongqing,www.taobao.com,comment
2020-02-21,192.168.161.99,uid74145,guangzhou,www.360.com,comment
2020-02-21,192.168.161.99,uid74145,guangzhou,www.baidu.com,register
2020-02-21,192.168.161.99,uid74145,guangzhou,www.360.com,view
2020-02-21,192.168.161.99,uid74145,guangzhou,www.dangdang.com,view
2020-02-21,192.168.161.99,uid74145,guangzhou,www.taobao.com,logout
2020-02-21,192.168.99.126,uid75951,shanghai,www.baidu.com,comment
2020-02-21,192.168.99.126,uid75951,shanghai,www.dangdang.com,buy
2020-02-21,192.168.99.126,uid75951,shanghai,www.360.com,register
2020-02-21,192.168.99.126,uid75951,shanghai,www.xiaomi.com,login
2020-02-21,192.168.99.126,uid75951,shanghai,www.taobao.com,register
2020-02-21,192.168.99.126,uid75951,shanghai,www.taobao.com,jump
2020-02-21,192.168.99.126,uid75951,shanghai,www.dangdang.com,jump
2020-02-21,192.168.99.126,uid75951,shanghai,www.qq.com,view
2020-02-21,192.168.99.126,uid75951,shanghai,www.taobao.com,login
2020-02-21,192.168.99.126,uid75951,shanghai,www.taobao.com,buy
2020-02-21,192.168.47.53,uid62454,shandong,www.xiaomi.com,register
2020-02-21,192.168.184.158,uid38955,shenzhen,www.qq.com,register
2020-02-21,192.168.184.158,uid38955,shenzhen,www.xiaomi.com,jump
2020-02-21,192.168.184.158,uid38955,shenzhen,www.baidu.com,jump
2020-02-21,192.168.184.158,uid38955,shenzhen,www.xiaomi.com,view
2020-02-21,192.168.184.158,uid38955,shenzhen,www.taobao.com,view
2020-02-21,192.168.184.158,uid38955,shenzhen,www.baidu.com,jump
2020-02-21,192.168.184.158,uid38955,shenzhen,www.jd.com,comment
2020-02-21,192.168.80.42,uid13887,beijing,www.jd.com,buy
2020-02-21,192.168.80.42,uid13887,beijing,www.qq.com,jump
2020-02-21,192.168.80.42,uid13887,beijing,www.xiaomi.com,register
2020-02-21,192.168.80.42,uid13887,beijing,www.jd.com,logout
2020-02-21,192.168.80.42,uid13887,beijing,www.qq.com,comment
2020-02-21,192.168.80.42,uid13887,beijing,www.qq.com,comment
2020-02-21,192.168.80.42,uid13887,beijing,www.baidu.com,login
2020-02-21,192.168.80.42,uid13887,beijing,www.taobao.com,register
2020-02-21,192.168.80.42,uid13887,beijing,www.360.com,login
2020-02-21,192.168.95.89,uid00151,guangzhou,www.taobao.com,view
2020-02-21,192.168.95.89,uid00151,guangzhou,www.xiaomi.com,register
2020-02-21,192.168.95.89,uid00151,guangzhou,www.taobao.com,buy
2020-02-21,192.168.95.89,uid00151,guangzhou,www.baidu.com,buy
2020-02-21,192.168.95.89,uid00151,guangzhou,www.qq.com,register
2020-02-21,192.168.95.89,uid00151,guangzhou,www.xiaomi.com,jump
2020-02-21,192.168.95.89,uid00151,guangzhou,www.baidu.com,login
2020-02-21,192.168.95.89,uid00151,guangzhou,www.qq.com,jump
2020-02-21,192.168.95.89,uid00151,guangzhou,www.taobao.com,register
2020-02-21,192.168.95.89,uid00151,guangzhou,www.xiaomi.com,login
2020-02-21,192.168.238.34,uid15546,beijing,www.qq.com,comment
2020-02-21,192.168.238.34,uid15546,beijing,www.xiaomi.com,jump
2020-02-21,192.168.238.34,uid15546,beijing,www.qq.com,register
2020-02-21,192.168.238.34,uid15546,beijing,www.taobao.com,buy
2020-02-21,192.168.238.34,uid15546,beijing,www.jd.com,login
2020-02-21,192.168.238.34,uid15546,beijing,www.jd.com,buy
2020-02-21,192.168.237.24,uid90078,chongqing,www.jd.com,view
2020-02-21,192.168.237.24,uid90078,chongqing,www.taobao.com,view
2020-02-21,192.168.197.82,uid63719,guangzhou,www.xiaomi.com,logout
2020-02-21,192.168.197.82,uid63719,guangzhou,www.qq.com,buy
2020-02-21,192.168.197.82,uid63719,guangzhou,www.taobao.com,login
2020-02-21,192.168.197.82,uid63719,guangzhou,www.baidu.com,jump
2020-02-21,192.168.197.82,uid63719,guangzhou,www.baidu.com,buy
2020-02-21,192.168.197.82,uid63719,guangzhou,www.jd.com,buy
2020-02-21,192.168.197.82,uid63719,guangzhou,www.dangdang.com,comment
2020-02-21,192.168.102.115,uid24898,guangzhou,www.dangdang.com,login
2020-02-21,192.168.102.115,uid24898,guangzhou,www.baidu.com,buy
2020-02-21,192.168.102.115,uid24898,guangzhou,www.360.com,buy
2020-02-21,192.168.102.115,uid24898,guangzhou,www.jd.com,buy
2020-02-21,192.168.102.115,uid24898,guangzhou,www.360.com,view
2020-02-21,192.168.102.115,uid24898,guangzhou,www.baidu.com,buy
2020-02-21,192.168.0.89,uid53309,shenzhen,www.dangdang.com,buy
2020-02-21,192.168.0.89,uid53309,shenzhen,www.jd.com,logout
2020-02-21,192.168.0.89,uid53309,shenzhen,www.taobao.com,jump
2020-02-21,192.168.169.125,uid63556,beijing,www.baidu.com,buy
2020-02-21,192.168.169.125,uid63556,beijing,www.taobao.com,buy
2020-02-21,192.168.169.125,uid63556,beijing,www.jd.com,buy
2020-02-21,192.168.169.125,uid63556,beijing,www.jd.com,register
2020-02-21,192.168.169.125,uid63556,beijing,www.jd.com,logout
2020-02-21,192.168.133.29,uid20420,shenzhen,www.360.com,buy
2020-02-21,192.168.133.29,uid20420,shenzhen,www.xiaomi.com,view
2020-02-21,192.168.133.29,uid20420,shenzhen,www.jd.com,login
2020-02-21,192.168.159.192,uid68276,guangzhou,www.xiaomi.com,logout
2020-02-21,192.168.159.192,uid68276,guangzhou,www.dangdang.com,logout
2020-02-21,192.168.159.192,uid68276,guangzhou,www.baidu.com,comment
2020-02-21,192.168.159.192,uid68276,guangzhou,www.360.com,jump
2020-02-21,192.168.159.192,uid68276,guangzhou,www.taobao.com,logout
2020-02-21,192.168.153.70,uid49037,chongqing,www.baidu.com,jump
2020-02-21,192.168.153.70,uid49037,chongqing,www.qq.com,logout
2020-02-21,192.168.153.70,uid49037,chongqing,www.taobao.com,login
2020-02-21,192.168.153.70,uid49037,chongqing,www.jd.com,jump
2020-02-21,192.168.153.70,uid49037,chongqing,www.qq.com,comment
2020-02-21,192.168.153.70,uid49037,chongqing,www.dangdang.com,register
2020-02-21,192.168.154.85,uid44734,shenzhen,www.taobao.com,buy
2020-02-21,192.168.154.85,uid44734,shenzhen,www.360.com,view
2020-02-21,192.168.238.88,uid40657,beijing,www.jd.com,buy
2020-02-21,192.168.238.88,uid40657,beijing,www.360.com,register
2020-02-21,192.168.102.67,uid96614,shandong,www.jd.com,view
2020-02-21,192.168.102.67,uid96614,shandong,www.baidu.com,jump
2020-02-21,192.168.102.67,uid96614,shandong,www.dangdang.com,buy
2020-02-21,192.168.102.67,uid96614,shandong,www.jd.com,login
2020-02-21,192.168.102.67,uid96614,shandong,www.xiaomi.com,buy
2020-02-21,192.168.102.67,uid96614,shandong,www.taobao.com,buy
2020-02-21,192.168.164.93,uid82569,shanghai,www.qq.com,buy
2020-02-21,192.168.164.93,uid82569,shanghai,www.qq.com,register
2020-02-21,192.168.164.93,uid82569,shanghai,www.360.com,register
2020-02-21,192.168.164.93,uid82569,shanghai,www.xiaomi.com,register
2020-02-21,192.168.164.93,uid82569,shanghai,www.baidu.com,buy
2020-02-21,192.168.164.93,uid82569,shanghai,www.qq.com,login
2020-02-21,192.168.164.93,uid82569,shanghai,www.dangdang.com,jump
2020-02-21,192.168.192.41,uid10762,shenzhen,www.360.com,jump
2020-02-21,192.168.192.41,uid10762,shenzhen,www.xiaomi.com,login
2020-02-21,192.168.192.41,uid10762,shenzhen,www.qq.com,buy
2020-02-21,192.168.220.183,uid31442,chongqing,www.xiaomi.com,logout
2020-02-21,192.168.220.183,uid31442,chongqing,www.qq.com,login
2020-02-21,192.168.220.183,uid31442,chongqing,www.xiaomi.com,register
2020-02-21,192.168.220.183,uid31442,chongqing,www.dangdang.com,comment
2020-02-21,192.168.220.183,uid31442,chongqing,www.jd.com,register
2020-02-21,192.168.220.183,uid31442,chongqing,www.360.com,register
2020-02-21,192.168.220.183,uid31442,chongqing,www.baidu.com,jump
2020-02-21,192.168.220.183,uid31442,chongqing,www.qq.com,login
2020-02-21,192.168.47.145,uid74347,shanghai,www.baidu.com,register
2020-02-21,192.168.47.145,uid74347,shanghai,www.taobao.com,login
2020-02-21,192.168.88.187,uid75877,beijing,www.qq.com,view
2020-02-21,192.168.88.187,uid75877,beijing,www.baidu.com,jump
2020-02-21,192.168.88.187,uid75877,beijing,www.baidu.com,jump
2020-02-21,192.168.88.187,uid75877,beijing,www.taobao.com,login
2020-02-21,192.168.88.187,uid75877,beijing,www.taobao.com,comment
2020-02-21,192.168.88.187,uid75877,beijing,www.taobao.com,login
2020-02-21,192.168.88.187,uid75877,beijing,www.taobao.com,logout
2020-02-21,192.168.88.187,uid75877,beijing,www.qq.com,comment
2020-02-21,192.168.88.187,uid75877,beijing,www.jd.com,logout
2020-02-21,192.168.88.187,uid75877,beijing,www.360.com,register
2020-02-21,192.168.238.55,uid67634,guangzhou,www.dangdang.com,login
2020-02-21,192.168.238.55,uid67634,guangzhou,www.dangdang.com,register
2020-02-21,192.168.238.55,uid67634,guangzhou,www.taobao.com,comment
2020-02-21,192.168.238.55,uid67634,guangzhou,www.taobao.com,comment
2020-02-21,192.168.238.55,uid67634,guangzhou,www.qq.com,logout
2020-02-21,192.168.238.55,uid67634,guangzhou,www.xiaomi.com,buy
2020-02-21,192.168.238.55,uid67634,guangzhou,www.jd.com,jump
2020-02-21,192.168.238.55,uid67634,guangzhou,www.dangdang.com,register
2020-02-21,192.168.238.55,uid67634,guangzhou,www.taobao.com,login
2020-02-21,192.168.238.55,uid67634,guangzhou,www.baidu.com,view
2020-02-21,192.168.177.155,uid86014,guangzhou,www.360.com,jump
2020-02-21,192.168.177.155,uid86014,guangzhou,www.taobao.com,register
2020-02-21,192.168.177.155,uid86014,guangzhou,www.360.com,jump
2020-02-21,192.168.177.155,uid86014,guangzhou,www.xiaomi.com,register
2020-02-21,192.168.177.155,uid86014,guangzhou,www.qq.com,view
2020-02-21,192.168.177.155,uid86014,guangzhou,www.qq.com,jump
2020-02-21,192.168.177.155,uid86014,guangzhou,www.baidu.com,view
2020-02-21,192.168.177.155,uid86014,guangzhou,www.taobao.com,login
2020-02-21,192.168.60.191,uid07171,chongqing,www.dangdang.com,buy
2020-02-21,192.168.60.191,uid07171,chongqing,www.xiaomi.com,login
2020-02-21,192.168.60.191,uid07171,chongqing,www.qq.com,buy
2020-02-21,192.168.60.191,uid07171,chongqing,www.dangdang.com,comment
2020-02-21,192.168.60.191,uid07171,chongqing,www.dangdang.com,jump
2020-02-21,192.168.60.191,uid07171,chongqing,www.dangdang.com,login
2020-02-21,192.168.60.191,uid07171,chongqing,www.dangdang.com,register
2020-02-21,192.168.60.191,uid07171,chongqing,www.dangdang.com,jump
2020-02-21,192.168.60.191,uid07171,chongqing,www.taobao.com,view
2020-02-21,192.168.60.191,uid07171,chongqing,www.taobao.com,comment
2020-02-21,192.168.31.188,uid91968,shandong,www.jd.com,comment
2020-02-21,192.168.31.188,uid91968,shandong,www.360.com,login
2020-02-21,192.168.202.158,uid93144,shanghai,www.taobao.com,register
2020-02-21,192.168.45.243,uid08925,shanghai,www.360.com,comment
2020-02-21,192.168.45.243,uid08925,shanghai,www.360.com,login
2020-02-21,192.168.45.243,uid08925,shanghai,www.baidu.com,view
2020-02-21,192.168.45.243,uid08925,shanghai,www.360.com,view
2020-02-21,192.168.45.243,uid08925,shanghai,www.taobao.com,register
2020-02-21,192.168.10.100,uid91511,guangzhou,www.jd.com,logout
2020-02-21,192.168.10.100,uid91511,guangzhou,www.dangdang.com,login
2020-02-21,192.168.10.100,uid91511,guangzhou,www.dangdang.com,jump
2020-02-21,192.168.10.100,uid91511,guangzhou,www.xiaomi.com,register
2020-02-21,192.168.10.100,uid91511,guangzhou,www.taobao.com,register
2020-02-21,192.168.10.100,uid91511,guangzhou,www.dangdang.com,logout
2020-02-21,192.168.10.100,uid91511,guangzhou,www.taobao.com,buy
2020-02-21,192.168.10.100,uid91511,guangzhou,www.dangdang.com,login
2020-02-21,192.168.10.100,uid91511,guangzhou,www.jd.com,login
2020-02-21,192.168.246.221,uid57738,shandong,www.taobao.com,comment
2020-02-21,192.168.246.221,uid57738,shandong,www.xiaomi.com,logout
2020-02-21,192.168.246.221,uid57738,shandong,www.dangdang.com,buy
2020-02-21,192.168.246.221,uid57738,shandong,www.baidu.com,login
2020-02-21,192.168.246.221,uid57738,shandong,www.dangdang.com,login
2020-02-21,192.168.246.221,uid57738,shandong,www.baidu.com,register
2020-02-21,192.168.246.221,uid57738,shandong,www.xiaomi.com,comment
2020-02-21,192.168.60.159,uid30646,chongqing,www.qq.com,jump
2020-02-21,192.168.60.159,uid30646,chongqing,www.jd.com,jump
2020-02-21,192.168.60.159,uid30646,chongqing,www.qq.com,buy
2020-02-21,192.168.60.159,uid30646,chongqing,www.dangdang.com,view
2020-02-21,192.168.60.159,uid30646,chongqing,www.qq.com,comment
2020-02-21,192.168.176.179,uid75884,shanghai,www.baidu.com,register
2020-02-21,192.168.176.179,uid75884,shanghai,www.baidu.com,comment
2020-02-21,192.168.68.82,uid93298,shanghai,www.taobao.com,jump
2020-02-21,192.168.68.82,uid93298,shanghai,www.jd.com,view
2020-02-21,192.168.20.6,uid30621,shandong,www.qq.com,logout
2020-02-21,192.168.20.6,uid30621,shandong,www.xiaomi.com,login
2020-02-21,192.168.20.6,uid30621,shandong,www.jd.com,view
2020-02-21,192.168.61.127,uid57767,shanghai,www.jd.com,comment
2020-02-21,192.168.61.127,uid57767,shanghai,www.taobao.com,view
2020-02-21,192.168.61.127,uid57767,shanghai,www.360.com,logout
2020-02-21,192.168.61.127,uid57767,shanghai,www.xiaomi.com,login
2020-02-21,192.168.61.127,uid57767,shanghai,www.360.com,register
2020-02-21,192.168.61.127,uid57767,shanghai,www.xiaomi.com,view
2020-02-21,192.168.50.78,uid49948,beijing,www.360.com,login
2020-02-21,192.168.50.78,uid49948,beijing,www.baidu.com,logout
2020-02-21,192.168.50.78,uid49948,beijing,www.xiaomi.com,logout
2020-02-21,192.168.50.78,uid49948,beijing,www.taobao.com,login
2020-02-21,192.168.139.184,uid08762,guangzhou,www.qq.com,comment
2020-02-21,192.168.139.184,uid08762,guangzhou,www.baidu.com,register
2020-02-21,192.168.80.227,uid40755,beijing,www.baidu.com,register
2020-02-21,192.168.80.227,uid40755,beijing,www.qq.com,logout
2020-02-21,192.168.80.227,uid40755,beijing,www.qq.com,buy
2020-02-21,192.168.80.227,uid40755,beijing,www.taobao.com,buy
2020-02-21,192.168.49.181,uid06486,shenzhen,www.taobao.com,jump
2020-02-21,192.168.49.181,uid06486,shenzhen,www.qq.com,logout
2020-02-21,192.168.49.181,uid06486,shenzhen,www.xiaomi.com,view
2020-02-21,192.168.49.181,uid06486,shenzhen,www.jd.com,register
2020-02-21,192.168.65.80,uid99939,shanghai,www.taobao.com,jump
2020-02-21,192.168.65.80,uid99939,shanghai,www.360.com,jump
2020-02-21,192.168.65.80,uid99939,shanghai,www.taobao.com,register
2020-02-21,192.168.65.80,uid99939,shanghai,www.taobao.com,jump
2020-02-21,192.168.65.80,uid99939,shanghai,www.baidu.com,register
2020-02-21,192.168.65.80,uid99939,shanghai,www.jd.com,buy
2020-02-21,192.168.65.80,uid99939,shanghai,www.taobao.com,register
2020-02-21,192.168.65.80,uid99939,shanghai,www.taobao.com,view
2020-02-21,192.168.65.80,uid99939,shanghai,www.baidu.com,buy
2020-02-21,192.168.60.231,uid19524,shenzhen,www.dangdang.com,comment
2020-02-21,192.168.60.231,uid19524,shenzhen,www.xiaomi.com,buy
2020-02-21,192.168.60.231,uid19524,shenzhen,www.dangdang.com,comment
2020-02-21,192.168.60.231,uid19524,shenzhen,www.baidu.com,logout
2020-02-21,192.168.60.231,uid19524,shenzhen,www.xiaomi.com,view
2020-02-21,192.168.233.4,uid08446,chongqing,www.taobao.com,buy
2020-02-21,192.168.233.4,uid08446,chongqing,www.baidu.com,view
2020-02-21,192.168.233.4,uid08446,chongqing,www.baidu.com,comment
2020-02-21,192.168.233.4,uid08446,chongqing,www.dangdang.com,view
2020-02-21,192.168.233.4,uid08446,chongqing,www.xiaomi.com,login
2020-02-21,192.168.233.4,uid08446,chongqing,www.baidu.com,jump
2020-02-21,192.168.233.4,uid08446,chongqing,www.xiaomi.com,login
2020-02-21,192.168.233.4,uid08446,chongqing,www.xiaomi.com,register
2020-02-21,192.168.233.4,uid08446,chongqing,www.taobao.com,buy
2020-02-21,192.168.16.197,uid68930,shandong,www.xiaomi.com,view
2020-02-21,192.168.16.197,uid68930,shandong,www.dangdang.com,comment
2020-02-21,192.168.16.197,uid68930,shandong,www.qq.com,comment
2020-02-21,192.168.16.197,uid68930,shandong,www.360.com,register
2020-02-21,192.168.16.197,uid68930,shandong,www.jd.com,view
2020-02-21,192.168.16.197,uid68930,shandong,www.jd.com,jump
2020-02-21,192.168.16.197,uid68930,shandong,www.taobao.com,register
2020-02-21,192.168.188.224,uid50857,guangzhou,www.qq.com,buy
2020-02-21,192.168.188.224,uid50857,guangzhou,www.qq.com,buy
2020-02-21,192.168.188.224,uid50857,guangzhou,www.360.com,buy
2020-02-21,192.168.188.224,uid50857,guangzhou,www.qq.com,view
2020-02-21,192.168.188.224,uid50857,guangzhou,www.360.com,comment
2020-02-21,192.168.188.224,uid50857,guangzhou,www.xiaomi.com,register
2020-02-21,192.168.188.224,uid50857,guangzhou,www.jd.com,register
2020-02-21,192.168.188.224,uid50857,guangzhou,www.baidu.com,view
2020-02-21,192.168.26.80,uid26967,guangzhou,www.360.com,register
